    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
22925    71.24      2.34349e+10      129       0.00673659              N/A      9.11s 63
22926    69.76          45271.2      129       0.00673659              N/A      8.35s 63
22927    69.37      1.73025e+08      129       0.00673659              N/A      9.74s 63
22928    66.69      8.56548e+06      129       0.00673659              N/A      7.57s 63
22929    69.56       1.4848e+10      129       0.00673659              N/A      7.32s 63
22930    69.50          1550.36      129       0.00673659              N/A      8.87s 63
22931    67.69       8.1551e+07      129       0.00673659              N/A      6.59s 63
22932    70.90      7.56787e+07      129       0.00673659              N/A      6.28s 63
22933    68.52      1.84112e+10      129       0.00673659              N/A      7.18s 63
22934    68.45      8.41046e+07      129       0.00673659              N/A      5.58s 63
22935    70.67      1.46574e+10      129       0.00673659              N/A      5.26s 63
22936    69.10      5.17394e+06      129       0.00673659              N/A      6.57s 63
22937    69.80      4.68131e+06      129       0.00673659              N/A      4.56s 63
22938    71.35          40805.5      129       0.00673659              N/A      3.91s 63
22939    69.98          4659.43      129       0.00673659              N/A      5.07s 63
22940    74.11       5.1074e+06      129       0.00673659              N/A      3.47s 63
22941    68.42      6.10043e+06      129       0.00673659              N/A      3.05s 63
22942    71.36      6.36707e+13      129       0.00673659              N/A      3.60s 63
22943    67.69      2.07105e+10      129       0.00673659              N/A      2.25s 63
22944    67.43          6474.94      129       0.00673659              N/A      1.78s 63
22945    68.53      5.55322e+13      129       0.00673659              N/A      2.16s 63
22946    70.82      9.16613e+07      129       0.00673659              N/A      1.10s 63
22947    70.61       1.1124e+07      129       0.00673659              N/A      0.76s 63
22948    70.12      7.90843e+07      129       0.00673659              N/A      0.38s 63
22949    69.03      8.17571e+07      129       0.00673659              N/A      0.00s 63
22950    69.84      5.79552e+06      129       0.00673659              N/A     17.97s 63
22951    67.56          26073.5      129       0.00673659              N/A     16.89s 63
22952    70.64           190314      129       0.00673659              N/A     22.30s 63
22953    71.08      3.88026e+10      129       0.00673659              N/A     17.08s 63
22954    69.21      4.79673e+06      129       0.00673659              N/A     16.17s 63
22955    67.15      6.36048e+07      129       0.00673659              N/A     20.56s 63
22956    71.69      7.47483e+07      129       0.00673659              N/A     15.78s 63
22957    67.77      1.56293e+06      129       0.00673659              N/A     15.56s 63
22958    71.18          9801.82      129       0.00673659              N/A     20.58s 63
22959    71.49      3.36495e+09      129       0.00673659              N/A     14.53s 63
22960    70.43      6.10207e+06      129       0.00673659              N/A     14.72s 63
22961    71.60      1.07813e+07      129       0.00673659              N/A     19.15s 63
22962    70.36      2.52818e+11      129       0.00673659              N/A     13.76s 63
22963    72.80          18.1669      129       0.00673659              N/A     13.91s 63
22964    67.02          18383.3      129       0.00673659              N/A     18.50s 63
22965    71.42           122752      129       0.00673659              N/A     13.21s 63
22966    69.35           685407      129       0.00673659              N/A     12.67s 63
22967    71.46          6515.72      129       0.00673659              N/A     17.00s 63
22968    71.74          424.844      129       0.00673659              N/A     11.91s 63
22969    70.20      1.94927e+10      129       0.00673659              N/A     11.10s 63
22970    72.94      2.74292e+12      129       0.00673659              N/A     15.98s 63
22971    69.80      8.17098e+07      129       0.00673659              N/A     10.90s 63
22972    69.10      8.14385e+07      129       0.00673659              N/A      9.81s 63
22973    69.28      1.25558e+09      129       0.00673659              N/A      9.75s 63
22974    72.24          17522.2      129       0.00673659              N/A     13.38s 63
22975    66.75      1.53835e+08      129       0.00673659              N/A      9.40s 63
22976    65.77      2.24186e+11      129       0.00673659              N/A     12.73s 63
22977    67.86      3.87784e+07      129       0.00673659              N/A      8.31s 63
22978    66.13      5.61862e+06      129       0.00673659              N/A      8.92s 63
22979    68.58      1.91332e+06      129       0.00673659              N/A      7.16s 63
22980    68.19           358131      129       0.00673659              N/A      8.32s 63
22981    69.69          540.168      129       0.00673659              N/A      6.55s 63
22982    69.86      8.14591e+07      129       0.00673659              N/A      6.39s 63
22983    68.70           460963      129       0.00673659              N/A      8.99s 63
22984    68.25      1.89772e+10      129       0.00673659              N/A      5.73s 63
22985    69.41      8.84871e+10      129       0.00673659              N/A      7.33s 63
22986    71.63      5.45696e+06      129       0.00673659              N/A      4.88s 63
22987    70.70      1.15843e+07      129       0.00673659              N/A      4.27s 63
22988    70.76      2.94518e+08      129       0.00673659              N/A      4.10s 63
22989    70.33      1.46571e+10      129       0.00673659              N/A      4.33s 63
22990    67.06      5.70854e+06      129       0.00673659              N/A      3.32s 63
22991    67.19           270119      129       0.00673659              N/A      3.03s 63
22992    68.88          1706.62      129       0.00673659              N/A      3.26s 63
22993    70.70          1725.88      129       0.00673659              N/A      2.32s 63
22994    69.62          4216.25      129       0.00673659              N/A      1.91s 63
22995    68.23      1.37019e+10      129       0.00673659              N/A      1.86s 63
22996    70.63      1.46625e+10      129       0.00673659              N/A      1.16s 63
22997    70.01      7.58191e+07      129       0.00673659              N/A      0.72s 63
22998    72.09       6.1103e+07      129       0.00673659              N/A      0.52s 63
22999    74.06      2.81814e+10      129       0.00673659              N/A      0.00s 63
23000    68.73      6.33679e+07      129       0.00673659              N/A     18.15s 63
23001    74.66      1.98098e+10      129       0.00673659              N/A     23.92s 63
23002    69.60      1.72848e+10      129       0.00673659              N/A     17.49s 63
23003    68.15      2.33595e+10      129       0.00673659              N/A     16.92s 63
23004    69.64        6.337e+07      129       0.00673659              N/A     22.33s 63
23005    71.73      2.14577e+08      129       0.00673659              N/A     16.22s 63
23006    70.88       1.0496e+07      129       0.00673659              N/A     16.03s 63
