    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
4953    85.00         0.717389       85       0.00778136              N/A     19.60s
4954    82.31         0.165924       85       0.00778136              N/A     19.77s
4955    84.21         0.215321       85       0.00778136              N/A     25.79s
4956    86.02         0.144448       85       0.00778136              N/A     18.94s
4957    84.27         0.169009       85       0.00778136              N/A     20.23s
4958    84.01         0.243929       85       0.00778136              N/A     19.52s
4959    84.32         0.124613       85       0.00778136              N/A     20.48s
4960    82.14         0.231976       85       0.00778136              N/A     17.75s
4961    83.76         0.139386       85       0.00778136              N/A     19.99s
4962    83.58         0.347978       85       0.00778136              N/A     16.47s
4963    84.73        0.0926714       85       0.00778136              N/A     15.83s
4964    84.17        0.0835163       85       0.00778136              N/A     17.78s
4965    84.60        0.0789501       85       0.00778136              N/A     14.61s
4966    87.88         0.288108       85       0.00778136              N/A     15.04s
4967    87.22         0.436165       87        0.0077785              N/A     15.00s
4968    85.53         0.121449       85       0.00778136              N/A     13.11s
4969    82.97          2.92972       85       0.00778136              N/A     12.81s
4970    80.53         0.101902       85       0.00778136              N/A     13.59s
4971    85.80         0.662464       85       0.00778136              N/A     12.28s
4972    84.43        0.0777688       85       0.00778136              N/A     13.89s
4973    84.60         0.114873       85       0.00778136              N/A     10.99s
4974    86.72         0.276377       85       0.00778136              N/A     12.99s
4975    85.32        0.0915281       85       0.00778136              N/A     10.80s
4976    83.31          0.07648       85       0.00778136              N/A     13.07s
4977    84.04         0.205104       85       0.00778136              N/A     11.06s
4978    82.90         0.224864       85       0.00778136              N/A      9.20s
4979    82.46          0.10577       85       0.00778136              N/A      9.13s
4980    82.98         0.356899       85       0.00778136              N/A      8.83s
4981    83.67         0.169686       85       0.00778136              N/A      7.50s
4982    83.37        0.0922613       85       0.00778136              N/A      7.31s
4983    85.09         0.236146       85       0.00778136              N/A      7.10s
4984    87.43        0.0920299       85       0.00778136              N/A      6.60s
4985    82.41         0.142072       85       0.00778136              N/A      7.14s
4986    85.22         0.278413       85       0.00778136              N/A      6.68s
4987    82.27         0.180349       85       0.00778136              N/A      6.83s
4988    85.71          0.13997       85       0.00778136              N/A      5.12s
4989    84.46          1.85961       85       0.00778136              N/A      6.87s
4990    84.91        0.0767202       85       0.00778136              N/A      5.14s
4991    83.15          5.53797       85       0.00778136              N/A      3.63s
4992    84.28         0.192667       85       0.00778136              N/A      3.48s
4993    82.14         0.614073       85       0.00778136              N/A      3.09s
4994    80.63         0.167182       85       0.00778136              N/A      2.35s
4995    83.56         0.122417       85       0.00778136              N/A      1.86s
4996    86.20         0.601281       85       0.00778136              N/A      1.29s
4997    82.46         0.149444       85       0.00778136              N/A      1.01s
4998    86.31          0.22176       85       0.00778136              N/A      0.43s
4999    86.10        0.0960583       85       0.00778136              N/A      0.00s
    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
5000    84.15         0.087586       85       0.00778136              N/A      1.76m
